value,childdomain,parentdomain,totalstress,lifestress
505,,,100,
504,,,100,
503,,,100,
502,,,99,
501,,,99,
500,,,99,
499,,,99,
498,,,99,
497,,,99,
496,,,98,
495,,,98,
494,,,98,
493,,,98,
492,,,98,
491,,,97,
490,,,97,
489,,,97,
488,,,97,
487,,,97,
486,,,97,
485,,,96,
484,,,96,
483,,,96,
482,,,96,
481,,,96,
480,,,95,
479,,,95,
478,,,95,
477,,,95,
476,,,95,
475,,,94,
474,,,94,
473,,,94,
472,,,94,
471,,,94,
470,,,94,
469,,,93,
468,,,93,
467,,,93,
466,,,93,
465,,,93,
464,,,92,
463,,,92,
462,,,92,
461,,,92,
460,,,92,
459,,,92,
458,,,91,
457,,,91,
456,,,91,
455,,,91,
454,,,91,
453,,,90,
452,,,90,
451,,,90,
450,,,90,
449,,,90,
448,,,90,
447,,,89,
446,,,89,
445,,,89,
444,,,89,
443,,,89,
442,,,88,
441,,,88,
440,,,88,
439,,,88,
438,,,88,
437,,,88,
436,,,87,
435,,,87,
434,,,87,
433,,,87,
432,,,87,
431,,,86,
430,,,86,
429,,,86,
428,,,86,
427,,,86,
426,,,85,
425,,,85,
424,,,85,
423,,,85,
422,,,85,
421,,,85,
420,,,84,
419,,,84,
418,,,84,
417,,,84,
416,,,84,
415,,,83,
414,,,83,
413,,,83,
412,,,83,
411,,,83,
410,,,83,
409,,,82,
408,,,82,
407,,,82,
406,,,82,
405,,,82,
404,,,81,
403,,,81,
402,,,81,
401,,,81,
400,,,81,
399,,,81,
398,,,80,
397,,,80,
396,,,80,
395,,,80,
394,,,80,
393,,,79,
392,,,79,
391,,,79,
390,,,79,
389,,,79,
388,,,78,
387,,,78,
386,,,78,
385,,,78,
384,,,78,
383,,,78,
382,,,77,
381,,,77,
380,,,77,
379,,,77,
378,,,77,
377,,,76,
376,,,76,
375,,,76,
374,,,76,
373,,,76,
372,,,76,
371,,,75,
370,,,75,
369,,,75,
368,,,75,
367,,,75,
366,,,74,
365,,,74,
364,,,74,
363,,,74,
362,,,74,
361,,,74,
