value,childdomain,parentdomain,totalstress,lifestress
316,,,65,
315,,,65,
314,,,65,
313,,,64,
312,,,64,
311,,,64,
310,,,64,
309,,,64,
308,,,64,
307,,,63,
306,,,63,
305,,,63,
304,,,63,
303,,,63,
302,,,63,
301,,,62,
300,,,62,
299,,,62,
298,,,62,
297,,,62,
296,,,62,
295,,,62,
294,,,61,
293,,,61,
292,,,61,
291,,,61,
290,,,61,
289,,,61,
288,,,60,
287,,,60,
286,,,60,
285,,,60,
284,,,60,
283,,,60,
282,,,59,
281,,,59,
280,,,59,
279,,,59,
278,,,59,
277,,,59,
276,,,58,
275,,,58,
274,,,58,
273,,,58,
272,,,58,
271,,,58,
270,,92,57,
269,,91,57,
268,,91,57,
267,,91,57,
266,,91,57,
265,,90,57,
264,,90,56,
263,,90,56,
262,,89,56,
261,,89,56,
260,,89,56,
259,,89,56,
258,,88,55,
257,,88,55,
256,,88,55,
255,,87,55,
254,,87,55,
253,,87,55,
252,,87,54,
251,,86,54,
250,,86,54,
249,,86,54,
248,,86,54,
247,,85,54,
246,,85,53,
245,,85,53,
244,,84,53,
243,,84,53,
242,,84,53,
241,,84,53,
240,,83,52,
239,,83,52,
238,,83,52,
237,,82,52,
236,,82,52,
235,96,82,52,
234,96,82,52,
233,95,81,51,
232,95,81,51,
231,95,81,51,
230,94,81,51,
229,94,80,51,
228,94,80,51,
227,93,80,50,
226,93,79,50,
225,93,79,50,
224,92,79,50,
223,92,79,50,
222,91,78,50,
221,91,78,49,
220,91,78,49,
219,90,77,49,
218,90,77,49,
217,90,77,49,
216,89,77,49,
215,89,76,48,
214,89,76,48,
213,88,76,48,
212,88,76,48,
211,88,75,48,
210,87,75,48,
209,87,75,47,
208,87,74,47,
207,86,74,47,
206,86,74,47,
205,85,74,47,
204,85,73,47,
203,85,73,46,
202,84,73,46,
201,84,72,46,
200,84,72,46,
199,83,72,46,
198,83,72,46,
197,83,71,45,
196,82,71,45,
195,82,71,45,
194,82,71,45,
193,81,70,45,
192,81,70,45,
191,81,70,44,
190,80,69,44,
189,80,69,44,
188,79,69,44,
187,79,69,44,
186,79,68,44,
185,78,68,43,
184,78,68,43,
183,78,67,43,
182,77,67,43,
181,77,67,43,
180,77,67,43,
179,76,66,42,
178,76,66,42,
177,76,66,42,
176,75,66,42,
175,75,65,42,
174,75,65,42,
173,74,65,41,
172,74,64,41,
171,73,64,41,
170,73,64,41,
169,73,64,41,
168,72,63,41,
167,72,63,41,
166,72,63,40,
165,71,62,40,
164,71,62,40,
163,71,62,40,
162,70,62,40,
161,70,61,40,
160,70,61,39,
159,69,61,39,
158,69,60,39,
157,69,60,39,
156,68,60,39,
155,68,60,39,
154,67,59,38,
153,67,59,38,
152,67,59,38,
151,66,59,38,
150,66,58,38,
149,66,58,38,
148,65,58,37,
147,65,57,37,
146,65,57,37,
145,64,57,37,
144,64,57,37,
143,64,56,37,
142,63,56,36,
141,63,56,36,
140,63,55,36,
139,62,55,36,
138,62,55,36,
137,61,55,36,
136,61,54,35,
135,61,54,35,
134,60,54,35,
133,60,54,35,
132,60,53,35,
131,59,53,35,
130,59,53,34,
129,59,52,34,
128,58,52,34,
127,58,52,34,
126,58,52,34,
125,57,51,34,
124,57,51,33,
123,57,51,33,
122,56,50,33,
121,56,50,33,
120,55,50,33,
119,55,50,33,
118,55,49,32,
117,54,49,32,
116,54,49,32,
115,54,49,32,
114,53,48,32,
113,53,48,32,
112,53,48,31,
111,52,47,31,
110,52,47,31,
109,52,47,31,
108,51,47,31,
107,51,46,31,
106,51,46,31,
105,50,46,30,
104,50,45,30,
103,49,45,30,
102,49,45,30,
101,49,45,30,
100,48,44,,
99,48,44,,
98,48,44,,
97,47,44,,
96,47,43,,
95,47,43,,
94,46,43,,
93,46,42,,
92,46,42,,
91,45,42,,
90,45,42,,
89,45,41,,
88,44,41,,
87,44,41,,
86,43,40,,
85,43,40,,
84,43,40,,
83,42,40,,
82,42,39,,
81,42,39,,
80,41,39,,
79,41,39,,>=119
78,41,38,,118
77,40,38,,117
76,40,38,,116
75,40,37,,115
74,39,37,,114
73,39,37,,113
72,39,37,,112
71,38,36,,111
70,38,36,,110
69,37,36,,109
68,37,35,,108
67,37,35,,107
66,36,35,,106
65,36,35,,105
64,36,34,,104
63,35,34,,103
62,35,34,,102
61,35,34,,101
60,34,33,,100
59,34,33,,99
58,34,33,,98
57,33,32,,97
56,33,32,,96
55,32,32,,95
54,32,32,,94
53,32,,,93
52,31,,,92
51,31,,,91
50,31,,,90
49,30,,,89
48,30,,,88
47,30,,,87
46,,,,86
45,,,,85
44,,,,84
43,,,,83
42,,,,82
41,,,,81
40,,,,80
39,,,,79
38,,,,78
37,,,,77
36,,,,76
35,,,,75
34,,,,74
33,,,,73
32,,,,71
31,,,,70
30,,,,69
29,,,,68
28,,,,67
27,,,,66
26,,,,65
25,,,,64
24,,,,63
23,,,,62
22,,,,61
21,,,,60
20,,,,59
19,,,,58
18,,,,57
17,,,,56
16,,,,55
15,,,,54
14,,,,53
13,,,,52
12,,,,51
11,,,,50
10,,,,49
9,,,,48
8,,,,47
7,,,,46
6,,,,45
5,,,,44
4,,,,43
3,,,,42
2,,,,41
1,,,,40
0,,,,39
