value,childdomain,parentdomain,totalstress,lifestress
129,57,51,33,
128,57,50,33,
127,56,50,33,
126,56,50,33,
125,56,50,32,
124,55,49,32,
123,55,49,32,
122,55,49,32,
121,54,48,32,
120,54,48,32,
119,54,48,31,
118,53,48,31,
117,53,47,31,
116,53,47,31,
115,52,47,31,
114,52,46,31,
113,52,46,30,
112,51,46,30,
111,51,46,30,
110,51,45,30,
109,50,45,30,
108,50,45,30,
107,50,45,29,
106,49,44,29,
105,49,44,29,
104,48,44,29,
103,48,43,29,
102,48,43,29,
101,47,43,29,
100,47,43,,
99,47,42,,
98,46,42,,
97,46,42,,
96,46,42,,
95,45,41,,
94,45,41,,
93,45,41,,
92,44,40,,
91,44,40,,
90,44,40,,
89,43,40,,
88,43,39,,
87,43,39,,
86,42,39,,
85,42,39,,
84,42,38,,
83,41,38,,
82,41,38,,
81,41,37,,
80,40,37,,
79,40,37,,>=109
78,40,37,,108
77,39,36,,107
76,39,36,,107
75,38,36,,106
74,38,36,,105
73,38,35,,104
72,37,35,,103
71,37,35,,102
70,37,34,,101
69,36,34,,100
68,36,34,,99
67,36,34,,98
66,35,33,,98
65,35,33,,97
64,35,33,,96
63,34,33,,95
62,34,32,,94
61,34,32,,93
60,33,32,,92
59,33,31,,91
58,33,31,,90
57,32,31,,90
56,32,31,,89
55,32,30,,88
54,31,30,,87
53,31,,,86
52,31,,,85
51,30,,,84
50,30,,,83
49,29,,,82
48,29,,,82
47,29,,,81
46,,,,80
45,,,,79
44,,,,78
43,,,,77
42,,,,76
41,,,,75
40,,,,74
39,,,,74
38,,,,73
37,,,,72
36,,,,71
35,,,,70
34,,,,69
33,,,,68
32,,,,67
31,,,,66
30,,,,65
29,,,,65
28,,,,64
27,,,,63
26,,,,62
25,,,,61
24,,,,60
23,,,,59
22,,,,58
21,,,,57
20,,,,57
19,,,,56
18,,,,55
17,,,,54
16,,,,53
15,,,,52
14,,,,51
13,,,,50
12,,,,49
11,,,,49
10,,,,48
9,,,,47
8,,,,46
7,,,,45
6,,,,44
5,,,,43
4,,,,42
3,,,,41
2,,,,41
1,,,,40
0,,,,39
