value,childdomain,parentdomain,totalstress,lifestress
306,,,63,
305,,,63,
304,,,63,
303,,,63,
302,,,62,
301,,,62,
300,,,62,
299,,,62,
298,,,62,
297,,,62,
296,,,62,
295,,,61,
294,,,61,
293,,,61,
292,,,61,
291,,,61,
290,,,61,
289,,,60,
288,,,60,
287,,,60,
286,,,60,
285,,,60,
284,,,60,
283,,,59,
282,,,59,
281,,,59,
280,,,59,
279,,,59,
278,,,59,
277,,,59,
276,,,58,
275,,,58,
274,,,58,
273,,,58,
272,,,58,
271,,,58,
270,,90,57,
269,,90,57,
268,,90,57,
267,,89,57,
266,,89,57,
265,,89,57,
264,,88,56,
263,,88,56,
262,,88,56,
261,,88,56,
260,,87,56,
259,,87,56,
258,,87,56,
257,,87,55,
256,,86,55,
255,,86,55,
254,,86,55,
253,,86,55,
252,,85,55,
251,,85,54,
250,,85,54,
249,,84,54,
248,,84,54,
247,,84,54,
246,,84,54,
245,,83,53,
244,,83,53,
243,,83,53,
242,,83,53,
241,,82,53,
240,,82,53,
239,,82,53,
238,,81,52,
237,,81,52,
236,,81,52,
235,95,81,52,
234,95,80,52,
233,95,80,52,
232,94,80,51,
231,94,80,51,
230,94,79,51,
229,93,79,51,
228,93,79,51,
227,93,78,51,
226,92,78,50,
225,92,78,50,
224,92,78,50,
223,91,77,50,
222,91,77,50,
221,91,77,50,
220,90,77,50,
219,90,76,49,
218,90,76,49,
217,89,76,49,
216,89,75,49,
215,89,75,49,
214,88,75,49,
213,88,75,48,
212,88,74,48,
211,87,74,48,
210,87,74,48,
209,87,74,48,
208,86,73,48,
207,86,73,47,
206,86,73,47,
205,85,72,47,
204,85,72,47,
203,85,72,47,
202,84,72,47,
201,84,71,47,
200,84,71,46,
199,83,71,46,
198,83,71,46,
197,83,70,46,
196,82,70,46,
195,82,70,46,
194,82,69,45,
193,81,69,45,
192,81,69,45,
191,81,69,45,
190,80,68,45,
189,80,68,45,
188,80,68,44,
187,79,68,44,
186,79,67,44,
185,79,67,44,
184,78,67,44,
183,78,67,44,
182,78,66,43,
181,77,66,43,
180,77,66,43,
179,76,65,43,
178,76,65,43,
177,76,65,43,
176,75,65,43,
175,75,64,42,
174,75,64,42,
173,74,64,42,
172,74,64,42,
171,74,63,42,
170,73,63,42,
169,73,63,41,
168,73,62,41,
167,72,62,41,
166,72,62,41,
165,72,62,41,
164,71,61,41,
163,71,61,40,
162,71,61,40,
161,70,61,40,
160,70,60,40,
159,70,60,40,
158,69,60,40,
157,69,59,40,
156,69,59,39,
155,68,59,39,
154,68,59,39,
153,68,58,39,
152,67,58,39,
151,67,58,39,
150,67,58,38,
149,66,57,38,
148,66,57,38,
147,66,57,38,
146,65,56,38,
145,65,56,38,
144,65,56,37,
143,64,56,37,
142,64,55,37,
141,64,55,37,
140,63,55,37,
139,63,55,37,
138,63,54,37,
137,62,54,36,
136,62,54,36,
135,62,53,36,
134,61,53,36,
133,61,53,36,
132,61,53,36,
131,60,52,35,
130,60,52,35,
129,60,52,35,
128,59,52,35,
127,59,51,35,
126,59,51,35,
125,58,51,34,
124,58,50,34,
123,58,50,34,
122,57,50,34,
121,57,50,34,
120,56,49,34,
119,56,49,34,
118,56,49,33,
117,55,49,33,
116,55,48,33,
115,55,48,33,
114,54,48,33,
113,54,47,33,
112,54,47,32,
111,53,47,32,
110,53,47,32,
109,53,46,32,
108,52,46,32,
107,52,46,32,
106,52,46,31,
105,51,45,30,
104,51,45,30,
103,51,45,30,
102,50,45,30,
101,50,44,30,
100,50,44,,
99,49,44,,
98,49,43,,
97,49,43,,
96,48,43,,
95,48,43,,
94,48,42,,
93,47,42,,
92,47,42,,
91,47,42,,
90,46,41,,
89,46,41,,
88,46,41,,
87,45,40,,
86,45,40,,
85,45,40,,
84,44,40,,
83,44,39,,
82,44,39,,
81,43,39,,
80,43,39,,
79,43,38,,>=100
78,42,38,,>=100
77,42,38,,>=100
76,42,37,,>=100
75,41,37,,>=100
74,41,37,,>=100
73,41,37,,>=100
72,40,36,,>=100
71,40,36,,>=100
70,40,36,,>=100
69,39,36,,>=100
68,39,35,,99
67,39,35,,98
66,38,35,,97
65,38,34,,97
64,38,34,,96
63,37,34,,95
62,37,33,,94
61,36,33,,93
60,36,33,,92
59,36,33,,91
58,35,33,,90
57,35,32,,89
56,35,32,,89
55,34,32,,88
54,34,32,,87
53,34,,,86
52,33,,,85
51,33,,,84
50,33,,,83
49,32,,,82
48,32,,,82
47,32,,,81
46,,,,80
45,,,,79
44,,,,78
43,,,,77
42,,,,76
41,,,,75
40,,,,74
39,,,,74
38,,,,73
37,,,,72
36,,,,71
35,,,,70
34,,,,69
33,,,,68
32,,,,67
31,,,,67
30,,,,66
29,,,,65
28,,,,64
27,,,,63
26,,,,62
25,,,,61
24,,,,60
23,,,,59
22,,,,59
21,,,,58
20,,,,57
19,,,,56
18,,,,55
17,,,,54
16,,,,53
15,,,,52
14,,,,52
13,,,,51
12,,,,50
11,,,,49
10,,,,48
9,,,,47
8,,,,46
7,,,,45
6,,,,44
5,,,,44
4,,,,43
