value,childdomain,parentdomain,totalstress,lifestress
60,35,31,,90
59,35,31,,89
58,34,30,,89
57,34,30,,88
56,33,30,,87
55,33,30,,86
54,33,29,,85
53,32,,,84
52,32,,,83
51,32,,,82
50,31,,,82
49,31,,,81
48,31,,,80
47,30,,,79
46,,,,78
45,,,,77
44,,,,76
43,,,,76
42,,,,75
41,,,,74
40,,,,73
39,,,,72
38,,,,71
37,,,,70
36,,,,69
35,,,,69
34,,,,68
33,,,,67
32,,,,66
31,,,,65
30,,,,64
29,,,,63
28,,,,62
27,,,,62
26,,,,61
25,,,,60
24,,,,59
23,,,,58
22,,,,57
21,,,,56
20,,,,55
19,,,,55
18,,,,54
17,,,,53
16,,,,52
15,,,,51
14,,,,50
13,,,,49
12,,,,49
11,,,,48
10,,,,47
9,,,,46
8,,,,45
7,,,,44
6,,,,43
5,,,,42
4,,,,42
3,,,,41
2,,,,40
1,,,,39
0,,,,38
