value,childdomain,parentdomain,totalstress,lifestress
505,,,93,
504,,,93,
503,,,93,
502,,,93,
501,,,93,
500,,,93,
499,,,92,
498,,,91,
497,,,91,
496,,,91,
495,,,91,
494,,,91,
493,,,91,
492,,,91,
491,,,91,
490,,,91,
489,,,91,
488,,,91,
487,,,91,
486,,,90,
485,,,90,
484,,,90,
483,,,90,
482,,,90,
481,,,90,
480,,,89,
479,,,89,
478,,,89,
477,,,89,
476,,,89,
475,,,89,
474,,,89,
473,,,88,
472,,,88,
471,,,88,
470,,,88,
469,,,88,
468,,,88,
467,,,87,
466,,,87,
465,,,87,
464,,,87,
463,,,87,
462,,,87,
461,,,86,
460,,,86,
459,,,86,
458,,,86,
457,,,86,
456,,,86,
455,,,86,
454,,,,
453,,,,
452,,,,
451,,,,
450,,,,
449,,,,
448,,,84,
447,,,84,
446,,,84,
445,,,84,
444,,,84,
443,,,84,
442,,,83,
441,,,83,
440,,,83,
439,,,83,
438,,,83,
437,,,83,
436,,,83,
435,,,82,
434,,,82,
433,,,82,
432,,,82,
431,,,82,
430,,,82,
429,,,81,
428,,,81,
427,,,81,
426,,,81,
425,,,81,
424,,,81,
423,,,80,
422,,,80,
421,,,80,
420,,,80,
419,,,80,
418,,,80,
417,,,80,
416,,,79,
415,,,79,
414,,,79,
413,,,79,
412,,,79,
411,,,79,
410,,,78,
409,,,78,
408,,,78,
407,,,78,
406,,,78,
405,,,78,
404,,,78,
403,,,77,
402,,,77,
401,,,77,
400,,,77,
399,,,77,
398,,,77,
397,,,76,
396,,,76,
395,,,76,
394,,,76,
393,,,76,
392,,,76,
391,,,75,
390,,,75,
389,,,75,
388,,,75,
387,,,75,
386,,,75,
385,,,75,
384,,,74,
383,,,74,
382,,,74,
381,,,74,
380,,,74,
379,,,74,
378,,,73,
377,,,73,
376,,,73,
375,,,73,
374,,,73,
373,,,73,
372,,,72,
371,,,72,
370,,,72,
369,,,72,
368,,,72,
367,,,72,
366,,,72,
365,,,71,
364,,,71,
363,,,71,
362,,,71,
361,,,71,
360,,,71,
359,,,70,
358,,,70,
357,,,70,
356,,,70,
355,,,70,
354,,,70,
353,,,69,
352,,,69,
351,,,69,
350,,,69,
349,,,69,
348,,,69,
347,,,69,
346,,,68,
345,,,68,
344,,,68,
343,,,68,
342,,,68,
341,,,68,
340,,,67,
339,,,67,
338,,,67,
337,,,67,
336,,,67,
335,,,67,
334,,,67,
333,,,66,
332,,,66,
331,,,66,
330,,,66,
329,,,66,
328,,,66,
327,,,65,
326,,,65,
325,,,65,
324,,,65,
323,,,65,
322,,,65,
321,,,64,
320,,,64,
319,,,64,
318,,,64,
317,,,64,
316,,,64,
315,,,64,
314,,,63,
313,,,63,
312,,,63,
311,,,63,
310,,,63,
309,,,63,
308,,,62,
307,,,62,
306,,,62,
305,,,62,
304,,,62,
303,,,62,
302,,,61,
301,,,61,
300,,,61,
299,,,61,
298,,,61,
297,,,61,
296,,,61,
295,,,60,
294,,,60,
293,,,60,
292,,,60,
291,,,60,
290,,,60,
289,,,59,
288,,,59,
287,,,59,
286,,,59,
285,,,59,
284,,,59,
283,,,58,
282,,,58,
281,,,58,
280,,,58,
279,,,58,
278,,,58,
277,,,58,
276,,,57,
275,,,57,
274,,,57,
273,,,57,
272,,,57,
271,,,57,
270,,91,56,
269,,91,56,
268,,90,56,
267,,90,56,
266,,90,56,
265,,89,56,
264,,89,56,
263,,89,55,
262,,89,55,
261,,88,55,
260,,88,55,
259,,88,55,
258,,87,55,
257,,87,54,
256,,87,54,
255,,87,54,
254,,86,54,
253,,86,54,
252,,86,54,
251,,86,53,
250,,85,53,
249,,85,53,
248,,85,53,
247,,84,53,
246,,84,53,
245,,84,53,
244,,84,52,
243,,83,52,
242,,83,52,
241,,83,52,
240,,83,52,
239,,82,52,
238,,82,51,
237,,82,51,
236,,81,51,
235,92,81,51,
234,92,81,51,
233,92,81,51,
232,91,80,50,
231,91,80,50,
230,91,80,50,
229,90,80,50,
228,90,79,50,
227,90,79,50,
226,89,79,50,
225,89,78,49,
224,89,78,49,
223,88,78,49,
222,88,78,49,
221,88,77,49,
220,87,77,49,
219,87,77,48,
218,87,77,48,
217,86,76,48,
216,86,76,48,
215,86,76,48,
214,85,75,48,
213,85,75,48,
212,85,75,47,
211,84,75,47,
210,84,74,47,
209,84,74,47,
208,83,74,47,
207,83,74,47,
206,83,73,46,
205,82,73,46,
204,82,73,46,
203,82,72,46,
202,81,72,46,
201,81,72,46,
200,81,72,45,
199,80,71,45,
198,80,71,45,
197,80,71,45,
196,79,71,45,
195,79,70,45,
194,79,70,45,
193,78,70,44,
192,78,69,44,
191,78,69,44,
190,77,69,44,
189,77,69,44,
188,77,68,44,
187,76,68,43,
186,76,68,43,
185,76,68,43,
184,75,67,43,
183,75,67,43,
182,75,67,43,
181,74,66,42,
180,74,66,42,
179,74,66,42,
178,73,66,42,
177,73,65,42,
176,73,65,42,
175,72,65,42,
174,72,65,41,
173,72,64,41,
172,71,64,41,
171,71,64,41,
170,71,63,41,
169,70,63,41,
168,70,63,40,
167,70,63,40,
166,69,62,40,
165,69,62,40,
164,69,62,40,
163,68,62,40,
162,68,61,39,
161,68,61,39,
160,67,61,39,
159,67,60,39,
158,67,60,39,
157,66,60,39,
156,66,60,39,
155,66,59,38,
154,65,59,38,
153,65,59,38,
152,65,58,38,
151,64,58,38,
150,64,58,38,
149,64,58,37,
148,63,57,37,
147,63,57,37,
146,63,57,37,
145,62,57,37,
144,62,56,37,
143,62,56,37,
142,61,56,36,
141,61,55,36,
140,61,55,36,
139,60,55,36,
138,60,55,36,
137,60,54,36,
136,59,54,35,
135,59,54,35,
134,59,54,35,
133,58,53,35,
132,58,53,35,
131,58,53,35,
130,57,52,34,
129,57,52,34,
