value,childdomain,parentdomain,totalstress,lifestress
505,,,98,
504,,,98,
503,,,98,
502,,,98,
501,,,98,
500,,,97,
499,,,97,
498,,,97,
497,,,97,
496,,,97,
495,,,97,
494,,,97,
493,,,96,
492,,,96,
491,,,96,
490,,,96,
489,,,96,
488,,,96,
487,,,95,
486,,,95,
485,,,95,
484,,,95,
483,,,95,
482,,,95,
481,,,94,
480,,,94,
479,,,94,
478,,,94,
477,,,94,
476,,,94,
475,,,93,
474,,,93,
473,,,93,
472,,,93,
471,,,93,
470,,,93,
469,,,92,
468,,,92,
467,,,92,
466,,,92,
465,,,92,
464,,,92,
463,,,91,
462,,,91,
461,,,91,
460,,,91,
459,,,91,
458,,,91,
457,,,90,
456,,,90,
455,,,90,
454,,,90,
453,,,90,
452,,,90,
451,,,89,
450,,,89,
449,,,89,
448,,,89,
447,,,89,
446,,,89,
445,,,88,
444,,,88,
443,,,88,
442,,,88,
441,,,88,
440,,,88,
439,,,87,
438,,,87,
437,,,87,
436,,,87,
435,,,87,
434,,,87,
433,,,87,
432,,,86,
431,,,86,
430,,,86,
429,,,86,
428,,,86,
427,,,86,
426,,,85,
425,,,85,
424,,,85,
423,,,85,
422,,,85,
421,,,85,
420,,,84,
419,,,84,
418,,,84,
417,,,84,
416,,,84,
415,,,84,
414,,,83,
413,,,83,
412,,,83,
411,,,83,
410,,,83,
409,,,83,
408,,,82,
407,,,82,
406,,,82,
405,,,82,
404,,,82,
403,,,82,
402,,,81,
401,,,81,
400,,,81,
399,,,81,
398,,,81,
397,,,81,
396,,,80,
395,,,80,
394,,,80,
393,,,80,
392,,,80,
391,,,80,
390,,,79,
389,,,79,
388,,,79,
387,,,79,
386,,,79,
385,,,79,
384,,,78,
383,,,78,
382,,,78,
381,,,78,
380,,,78,
379,,,78,
378,,,78,
377,,,77,
376,,,77,
375,,,77,
374,,,77,
373,,,77,
372,,,77,
371,,,76,
370,,,76,
369,,,76,
368,,,76,
367,,,76,
366,,,76,
365,,,75,
364,,,75,
363,,,75,
362,,,75,
361,,,75,
360,,,75,
359,,,74,
358,,,74,
357,,,74,
356,,,74,
355,,,74,
354,,,74,
353,,,73,
352,,,73,
351,,,73,
350,,,73,
349,,,73,
348,,,73,
347,,,72,
346,,,72,
345,,,72,
344,,,72,
343,,,72,
342,,,72,
341,,,71,
340,,,71,
339,,,71,
338,,,71,
337,,,71,
336,,,71,
335,,,70,
334,,,70,
333,,,70,
332,,,70,
331,,,70,
330,,,70,
329,,,69,
328,,,69,
327,,,69,
326,,,69,
325,,,69,
324,,,69,
323,,,68,
322,,,68,
321,,,68,
320,,,68,
319,,,68,
318,,,68,
317,,,68,
316,,,67,
315,,,67,
314,,,67,
313,,,67,
312,,,67,
311,,,67,
310,,,66,
309,,,66,
308,,,66,
307,,,66,
306,,,66,
305,,,66,
304,,,65,
303,,,65,
302,,,65,
301,,,65,
300,,,65,
299,,,65,
298,,,64,
297,,,64,
296,,,64,
295,,,64,
294,,,64,
293,,,64,
292,,,63,
291,,,63,
290,,,63,
289,,,63,
288,,,63,
287,,,63,
286,,,62,
285,,,62,
284,,,62,
283,,,62,
282,,,62,
281,,,62,
280,,,61,
279,,,61,
278,,,61,
277,,,61,
276,,,61,
275,,,61,
274,,,60,
273,,,60,
272,,,60,
271,,,60,
270,,97,60,
269,,97,60,
268,,96,59,
267,,96,59,
266,,96,59,
265,,95,59,
264,,95,59,
263,,95,59,
262,,94,58,
261,,94,58,
260,,94,58,
259,,93,58,
258,,93,58,
257,,93,58,
256,,93,58,
255,,92,57,
254,,92,57,
253,,92,57,
252,,91,57,
251,,91,57,
250,,91,57,
249,,90,56,
248,,90,56,
247,,90,56,
246,,90,56,
245,,89,56,
244,,89,56,
243,,89,55,
242,,88,55,
241,,88,55,
240,,88,55,
239,,87,55,
238,,87,55,
237,,87,54,
236,,87,54,
235,96,86,54,
234,96,86,54,
233,95,86,54,
232,95,85,54,
231,95,85,53,
230,94,85,53,
229,94,84,53,
228,94,84,53,
227,93,84,53,
226,93,84,53,
225,93,83,52,
224,92,83,52,
223,92,83,52,
222,92,82,52,
221,91,82,52,
220,91,82,52,
219,91,81,51,
218,90,81,51,
217,90,81,51,
216,90,81,51,
215,89,80,51,
214,89,80,51,
213,89,80,50,
212,88,79,50,
211,88,79,50,
210,88,79,50,
209,87,78,50,
208,87,78,50,
207,87,78,49,
206,86,78,49,
205,86,77,49,
204,86,77,49,
203,85,77,49,
202,85,76,49,
201,85,76,48,
200,84,76,48,
199,84,75,48,
198,84,75,48,
197,83,75,48,
196,83,75,48,
195,83,74,48,
194,82,74,47,
193,82,74,47,
192,82,73,47,
191,81,73,47,
190,81,73,47,
189,81,72,47,
188,81,72,46,
187,80,72,46,
186,80,71,46,
185,80,71,46,
184,79,71,46,
183,79,71,46,
182,79,70,45,
181,78,70,45,
180,78,70,45,
179,78,69,45,
178,77,69,45,
177,77,69,45,
176,77,68,44,
175,76,68,44,
174,76,68,44,
173,76,68,44,
172,75,67,44,
171,75,67,44,
170,75,67,43,
169,74,66,43,
168,74,66,43,
167,74,66,43,
166,73,65,43,
165,73,65,43,
164,73,65,42,
163,72,65,42,
162,72,64,42,
161,72,64,42,
160,71,64,42,
159,71,63,42,
158,71,63,41,
157,70,63,41,
156,70,62,41,
155,70,62,41,
154,69,62,41,
153,69,62,41,
152,69,61,40,
151,68,61,40,
150,68,61,40,
149,68,60,40,
148,67,60,40,
147,67,60,40,
146,67,59,39,
145,66,59,39,
144,66,59,39,
143,66,59,39,
142,65,58,39,
141,65,58,39,
140,65,58,38,
139,64,57,38,
138,64,57,38,
137,64,57,38,
136,63,56,38,
135,63,56,38,
134,63,56,38,
133,62,56,37,
132,62,55,37,
131,62,55,37,
130,61,55,37,
129,61,54,37,
128,61,54,37,
127,60,54,36,
126,60,53,36,
125,60,53,36,
124,59,53,36,
123,59,53,36,
122,59,52,36,
121,58,52,35,
120,58,52,35,
119,58,51,35,
118,57,51,35,
117,57,51,35,
116,57,50,35,
115,56,50,34,
114,56,50,34,
113,56,50,34,
112,55,49,34,
111,55,49,34,
110,55,49,34,
109,54,48,33,
108,54,48,33,
107,54,48,33,
106,53,47,33,
105,53,47,33,
104,53,47,33,
103,52,46,32,
102,52,46,32,
101,52,46,32,
100,51,46,,
99,51,45,,
98,51,45,,
97,50,45,,
96,50,44,,
95,50,44,,
94,49,44,,
93,49,43,,
92,49,43,,
91,48,43,,
90,48,43,,
89,48,42,,
88,47,42,,
87,47,42,,
86,47,41,,
85,47,41,,
84,46,41,,
83,46,40,,
82,46,40,,
81,45,40,,
80,45,40,,
79,45,39,,>=116
78,44,39,,115
77,44,39,,114
76,44,38,,113
75,43,38,,112
74,43,38,,111
73,43,37,,110
72,42,37,,109
71,42,37,,108
70,42,37,,107
69,41,36,,106
68,41,36,,105
67,41,36,,104
66,40,35,,103
65,40,35,,102
64,40,35,,101
63,39,34,,100
62,39,34,,99
61,39,34,,98
60,38,34,,97
59,38,33,,97
58,38,33,,96
57,37,33,,95
56,37,32,,94
55,37,32,,93
54,36,32,,92
53,36,,,91
52,36,,,90
51,35,,,89
50,35,,,88
49,35,,,87
48,34,,,86
47,34,,,85
46,,,,84
45,,,,83
44,,,,82
43,,,,81
42,,,,80
41,,,,79
40,,,,78
39,,,,77
38,,,,76
37,,,,75
36,,,,74
35,,,,73
34,,,,72
33,,,,71
32,,,,71
31,,,,70
30,,,,69
29,,,,68
28,,,,67
27,,,,66
26,,,,65
25,,,,64
24,,,,63
23,,,,62
22,,,,61
21,,,,60
20,,,,59
19,,,,58
18,,,,57
17,,,,56
16,,,,55
15,,,,54
14,,,,53
13,,,,52
12,,,,51
11,,,,50
10,,,,49
9,,,,48
8,,,,47
7,,,,46
6,,,,45
5,,,,45
4,,,,44
3,,,,43
2,,,,42
1,,,,41
0,,,,40
