value,childdomain,parentdomain,totalstress,lifestress
505,,,91,
504,,,91,
503,,,90,
502,,,90,
501,,,90,
500,,,90,
499,,,90,
498,,,90,
497,,,89,
496,,,89,
495,,,89,
494,,,89,
493,,,89,
492,,,89,
491,,,89,
490,,,88,
489,,,88,
488,,,88,
487,,,88,
486,,,88,
485,,,88,
484,,,88,
483,,,87,
482,,,87,
481,,,87,
480,,,87,
479,,,87,
478,,,87,
477,,,86,
476,,,86,
475,,,86,
474,,,86,
473,,,86,
472,,,86,
471,,,86,
470,,,85,
469,,,85,
468,,,85,
467,,,85,
466,,,85,
465,,,85,
464,,,85,
463,,,84,
462,,,84,
461,,,84,
460,,,84,
459,,,84,
458,,,84,
457,,,84,
456,,,83,
455,,,83,
454,,,83,
453,,,83,
452,,,83,
451,,,83,
450,,,82,
449,,,82,
448,,,82,
447,,,82,
446,,,82,
445,,,82,
444,,,82,
443,,,81,
442,,,81,
441,,,81,
440,,,81,
439,,,81,
438,,,81,
437,,,81,
436,,,80,
435,,,80,
434,,,80,
433,,,80,
432,,,80,
431,,,80,
430,,,80,
429,,,79,
428,,,79,
427,,,79,
426,,,79,
425,,,79,
424,,,79,
423,,,78,
422,,,78,
421,,,78,
420,,,78,
419,,,78,
418,,,78,
417,,,78,
416,,,77,
415,,,77,
414,,,77,
413,,,77,
412,,,77,
411,,,77,
410,,,77,
409,,,76,
408,,,76,
407,,,76,
406,,,76,
405,,,76,
404,,,76,
403,,,75,
402,,,75,
401,,,75,
400,,,75,
399,,,75,
398,,,75,
397,,,75,
396,,,74,
395,,,74,
394,,,74,
393,,,74,
392,,,74,
391,,,74,
390,,,74,
389,,,73,
388,,,73,
387,,,73,
386,,,73,
385,,,73,
384,,,73,
383,,,73,
382,,,72,
381,,,72,
380,,,72,
379,,,72,
378,,,72,
377,,,72,
376,,,71,
375,,,71,
374,,,71,
373,,,71,
372,,,71,
371,,,71,
370,,,71,
369,,,70,
368,,,70,
367,,,70,
366,,,70,
365,,,70,
364,,,70,
363,,,70,
362,,,69,
361,,,69,
360,,,69,
359,,,69,
358,,,69,
357,,,69,
356,,,69,
355,,,68,
354,,,68,
353,,,68,
352,,,68,
351,,,68,
350,,,68,
349,,,67,
348,,,67,
347,,,67,
346,,,67,
345,,,67,
344,,,67,
343,,,67,
342,,,66,
341,,,66,
340,,,66,
339,,,66,
338,,,66,
337,,,66,
336,,,66,
335,,,65,
334,,,65,
333,,,65,
332,,,65,
331,,,65,
330,,,65,
329,,,64,
328,,,64,
327,,,64,
326,,,64,
325,,,64,
324,,,64,
323,,,64,
322,,,63,
321,,,63,
320,,,63,
319,,,63,
318,,,63,
317,,,63,
316,,,63,
315,,,62,
314,,,62,
313,,,62,
312,,,62,
311,,,62,
310,,,62,
309,,,62,
308,,,61,
307,,,61,
306,,,61,
305,,,61,
304,,,61,
303,,,61,
302,,,60,
301,,,60,
300,,,60,
299,,,60,
298,,,60,
297,,,60,
296,,,60,
295,,,59,
294,,,59,
293,,,59,
292,,,59,
291,,,59,
290,,,59,
289,,,59,
288,,,58,
287,,,58,
286,,,58,
285,,,58,
284,,,58,
283,,,58,
282,,,57,
281,,,57,
280,,,57,
279,,,57,
278,,,57,
277,,,57,
276,,,57,
275,,,56,
274,,,56,
273,,,56,
272,,,56,
271,,,56,
270,,89,56,
269,,89,56,
268,,89,55,
267,,88,55,
266,,88,55,
265,,88,55,
264,,88,55,
263,,87,55,
262,,87,55,
261,,87,54,
260,,87,54,
259,,86,54,
258,,86,54,
257,,86,54,
256,,85,54,
255,,85,53,
254,,85,53,
253,,85,53,
252,,84,53,
251,,84,53,
250,,84,53,
249,,83,53,
248,,83,52,
247,,83,52,
246,,83,52,
245,,82,52,
244,,82,52,
243,,82,52,
242,,82,52,
241,,81,51,
240,,81,51,
239,,81,51,
238,,80,51,
237,,80,51,
236,,80,51,
235,89,80,51,
234,88,79,50,
233,88,79,50,
232,88,79,50,
231,88,79,50,
230,87,78,50,
229,87,78,50,
228,87,78,49,
227,86,77,49,
226,86,77,49,
225,86,77,49,
224,85,77,49,
223,85,76,49,
222,85,76,49,
221,85,76,48,
220,84,76,48,
219,84,75,48,
218,84,75,48,
217,83,75,48,
216,83,74,48,
215,83,74,48,
214,82,74,47,
213,82,74,47,
212,82,73,47,
211,82,73,47,
210,81,73,47,
209,81,73,47,
208,81,72,46,
207,80,72,46,
206,80,72,46,
205,80,71,46,
204,79,71,46,
203,79,71,46,
202,79,71,46,
201,79,70,45,
200,78,70,45,
199,78,70,45,
198,78,70,45,
197,77,69,45,
196,77,69,45,
195,77,69,45,
194,77,68,44,
193,76,68,44,
192,76,68,44,
191,76,68,44,
190,75,67,44,
189,75,67,44,
188,75,67,44,
187,74,67,43,
186,74,66,43,
185,74,66,43,
184,74,66,43,
183,73,65,43,
182,73,65,43,
181,73,65,42,
180,72,65,42,
179,72,64,42,
178,72,64,42,
177,71,64,42,
176,71,64,42,
175,71,63,42,
174,71,63,41,
173,70,63,41,
172,70,62,41,
171,70,62,41,
170,69,62,41,
169,69,62,41,
168,69,61,41,
167,68,61,40,
166,68,61,40,
165,68,61,40,
164,68,60,40,
163,67,60,40,
162,67,60,40,
161,67,59,40,
160,66,59,39,
159,66,59,39,
158,66,59,39,
157,65,58,39,
156,65,58,39,
155,65,58,39,
154,65,58,38,
153,64,57,38,
152,64,57,38,
151,64,57,38,
150,63,56,38,
149,63,56,38,
148,63,56,38,
147,62,56,37,
146,62,55,37,
145,62,55,37,
144,62,55,37,
143,61,55,37,
142,61,54,37,
141,61,54,37,
140,60,54,36,
139,60,53,36,
138,60,53,36,
137,60,53,36,
136,59,53,36,
135,59,52,36,
134,59,52,35,
133,58,52,35,
132,58,52,35,
131,58,51,35,
130,57,51,35,
129,57,51,35,
128,57,50,35,
127,57,50,34,
126,56,50,34,
125,56,50,34,
124,56,49,34,
123,55,49,34,
122,55,49,34,
121,55,48,34,
120,54,48,33,
119,54,48,33,
118,54,48,33,
117,54,47,33,
116,53,47,33,
115,53,47,33,
114,53,47,33,
113,52,46,32,
112,52,46,32,
111,52,46,32,
110,51,45,32,
109,51,45,32,
108,51,45,32,
107,51,45,31,
106,50,44,31,
105,50,44,31,
104,50,44,31,
103,49,44,31,
102,49,43,31,
101,49,43,31,
100,48,43,,
99,48,42,,
98,48,42,,
97,48,42,,
96,47,42,,
95,47,41,,
94,47,41,,
93,46,41,,
92,46,41,,
91,46,40,,
90,46,40,,
89,45,40,,
88,45,39,,
87,45,39,,
86,44,39,,
85,44,39,,
84,44,38,,
83,43,38,,
82,43,38,,
81,43,38,,
80,43,37,,
79,42,37,,>=114
78,42,37,,113
77,42,36,,112
76,41,36,,111
75,41,36,,110
74,41,36,,109
73,40,35,,109
72,40,35,,108
71,40,35,,107
70,40,35,,106
69,39,34,,105
68,39,34,,104
67,39,34,,103
66,38,33,,102
65,38,33,,101
64,38,33,,100
63,37,33,,99
62,37,32,,98
61,37,32,,97
60,37,32,,96
59,36,32,,96
58,36,31,,95
57,36,31,,94
56,35,31,,93
55,35,30,,92
54,35,30,,91
53,34,,,90
52,34,,,89
51,34,,,88
50,34,,,87
49,33,,,86
48,33,,,85
47,33,,,84
46,,,,83
45,,,,83
44,,,,82
43,,,,81
42,,,,80
41,,,,79
40,,,,78
39,,,,77
38,,,,76
37,,,,75
36,,,,74
35,,,,73
34,,,,72
33,,,,71
32,,,,70
31,,,,70
30,,,,69
29,,,,68
28,,,,67
27,,,,66
26,,,,65
25,,,,64
24,,,,63
23,,,,62
22,,,,61
21,,,,60
20,,,,59
19,,,,58
18,,,,57
17,,,,57
16,,,,56
15,,,,55
14,,,,54
13,,,,53
12,,,,52
11,,,,51
10,,,,50
9,,,,49
8,,,,48
7,,,,47
6,,,,46
5,,,,45
4,,,,44
3,,,,44
2,,,,43
1,,,,42
0,,,,41
