T,6,7,8,9,10,11,12,13,14,15,16,17,18
>= 90,9+,9+,9+,11+,9+,10+,10+,10+,9+,9+,10+,10+,10+
89,,,,,,,9,,,,,,
88,,,,10,,9,,,,,9,,
87,8,8,8,,,,,,,,,,
86,,,,,8,,,9,8,8,,9,9
85,,,,,,,,,,,,,
84,,,,9,,,8,,,,,,
83,,,,,,8,,,,,8,,
82,,,,,,,,,,,,,
81,7,7,7,,7,,,8,,,,8,8
80,,,,,,,,,7,7,,,
79,,,,8,,,7,,,,,,
78,,,,,,7,,,,,7,,
77,,,,,,,,7,,,,,
76,6,6,6,,,,,,,,,7,7
75,,,,7,6,,,,6,6,,,
74,,,,,,,,,,,,,
73,,,,,,6,6,,,,6,,
72,,,,,,,,6,,,,6,6
71,5,5,5,6,,,,,,,,,
70,,,,,5,,,,5,5,,,
69,,,,,,,,,,,,,
68,,,,,,5,5,,,,5,,
67,,,,,,,,5,,,,5,5
66,,,,5,,,,,,,,,
65,4,4,4,,,,,,,,,,
64,,,,,4,,,,4,4,,,
63,,,,,,4,4,4,,,4,,
62,,,,4,,,,,,,,4,4
61,,,,,,,,,,,,,
60,3,3,3,,,,,,,,,,
59,,,,,3,,,,3,3,,,
58,,,,,,3,3,3,,,3,3,3
57,,,,3,,,,,,,,,
56,,,,,,,,,,,,,
55,,,,,,,,,,,,,
54,2,2,2,,,,,,2,2,,,
53,,,,2,2,2,2,2,,,2,2,2
52,,,,,,,,,,,,,
51,,,,,,,,,,,,,
50,,,,,,,,,,,,,
49,1,1,1,1,,,,1,,,,,
48,,,,,1,1,1,,1,1,1,1,1
47,,,,,,,,,,,,,
46,,,,,,,,,,,,,
45,,,,,,,,,,,,,
44,,,,0,,,,0,,,,0,0
43,0,0,0,,,0,0,,0,0,0,,
42,,,,,0,,,,,,,,
41,,,,,,,,,,,,,
<= 40,,,,,,,,,,,,,
